audio files name,transcriptions 
audiofile/knf_00254_01167215986.wav,ಹೂಡಿಕೆ ಮೇಲೆ ಬಹುಪಕ್ಷೀಯ ಒಪ್ಪಂದ ದಂತಹ ಅದೇ ತೆರನಾದ ಒಪ್ಪಂದಗಳೂ ಇತ್ತೀಚಿನ ವರ್ಷಗಳಲ್ಲಿ ವಿಫಲವಾಗಿವೆ.
audiofile/knf_02049_00518610489.wav,ಬದಾಮಿ ಚಳುಕ್ಯರ ಕಾಲದಲ್ಲಿ ಇದು ಗಮನಾರ್ಹವಾದ ಬದಲಾವಣೆಗಳನ್ನು ಹೊಂದುತ್ತದೆ.
audiofile/knf_02049_00929333635.wav,ಒಂದಕ್ಕೊಂದು ಹೊಂದಿಕೊಳ್ಳದ ರಕ್ತಗಳನ್ನು ಕೂಡಿಸುವುದು
audiofile/knf_02049_01131229937.wav,ಅಕ್ರಮವಾದ ತಿದ್ದುವಿಕೆಯನ್ನು ಪತ್ತೆಹಚ್ಚುವುದಕ್ಕೆ (ದೃಢತೆಯ ಪುರಾವೆ) ಸಂಬಂಧಿಸಿದಂತೆ ದುರ್ಬಲವಾದ ನೀರುಗುರುತುಗಳನ್ನು ಸಾಮಾನ್ಯವಾಗಿ ಬಳಸಲಾಗುತ್ತದೆ.
audiofile/knf_07345_00421838790.wav,ಸಿಡುಬು
audiofile/knf_00557_00713394525.wav,ಅವನ ತರುವಾಯ ಶಲ್ಯತಂತ್ರದಲ್ಲಿ ಅವನಷ್ಟು ಯಾರೂ ಪ್ರವೀಣರಾಗಿದ್ದಂತಿಲ್ಲ.
audiofile/knf_01779_00277228337.wav,ಮತ್ತೆ ಕೆಲವು ಸಸ್ಯಗಳಲ್ಲಿ ಇಡೀ ಸಸ್ಯಗಳು ಬೀಜಗಳಂತೆಯೇ ಚಿಕಿತ್ಸೆಗೆ ಹೊಂದಿಕೊಳ್ಳುತ್ತವೆ.
audiofile/knf_00557_01662752958.wav,ಜಲವಿಜ್ಞಾನದಲ್ಲಿ ಇದನ್ನು ಜಿನುಗುನೀರು ಎಂದೇ ಕರೆಯುತ್ತಾರೆ.
audiofile/knf_00254_00810286444.wav,ವೇಗದಲ್ಲಿ ಬಿರುಗಾಳಿ ಬೀಸುತ್ತದೆ.
audiofile/knf_02049_01362802926.wav,ಗಮ್ ಅರಾಬಿಕ್ ಇವುಗಳ ಪೈಕಿ ಒಂದು.
audiofile/knf_01779_00676701781.wav,ದ್ರವ ಪದಾರ್ಥವು ತಲೆಗೆ ಇಳಿಯಬಹುದಾದ್ದರಿಂದ ಕಕ್ಷೆಯಲ್ಲಿ ಆಹಾರದ ರುಚಿಯನ್ನು ಸ್ವಲ್ಪ ತಗ್ಗಿಸಲಾಗುತ್ತದೆ.
audiofile/knf_07901_01192361358.wav,ಕೆಲವೊಂದು ಘಟಕಗಳು ಅವುಗಳ ಸಾಮರ್ಥ್ಯ ಮೀರಿ ಹೆಚ್ಚು ಒತ್ತಡಕ್ಕೆ ಒಳಪಟ್ಟವು.
audiofile/knf_01493_00290891457.wav,ಅಗತ್ಯವಿದೆ
audiofile/knf_00557_00494866258.wav,ಈ ಮರುತ್ತುಗಳು ವರ್ಷಿಸುವಾಗ ವಿದ್ಯುತ್ತುಗಳು ಶಬ್ದ ಮಾಡುತ್ತವೆ.
audiofile/knf_03271_00042331380.wav,ಅಂಕೋಲೆಯಲ್ಲಿ ಮಲ್ಲಿಕಾರ್ಜುನನ ಕೋಟೆಯಿದೆ
audiofile/knf_08476_00329831058.wav,ಕಾಂತೀಯ ವಸ್ತುಗಳು ಕಾಂತೀಯ ಸ್ಥಿತಿ ಯನ್ನು ಹೊಂದಿರುತ್ತವೆ ಎಂದು ಹೇಳಲಾಗುತ್ತದೆ
audiofile/knf_03271_00190239329.wav,ಅಷ್ಟೇ ಅಲ್ಲದೇ ಅಧಿಕ ವೋಲ್ಟೇಜ್ ಕಿರಿದಾದ ಮತ್ತು ಹಗುರವಾದ ವಾಹಕಕ್ಕೆ ಅವಕಾಶ ನೀಡುತ್ತದೆ.
audiofile/knf_09696_01551706238.wav,ತನುವನ್ನು ತೊಳೆಯುವುದಕ್ಕಿಂತ ಮನವನ್ನು ತೊಳೆಯುವುದು ಮುಖ್ಯವಾದುದು.
audiofile/knf_02173_01694567344.wav,ನೂರು ಗಜಗಳಲ್ಲಿ
audiofile/knf_03755_01427712391.wav,ಸಂಕಲ್ಪಿಸಿದ ವಿಷಯ ಜೀವನಿಗೆ ಉಪಯುಕ್ತವೋ ನಿರುಪಯುಕ್ತವೋ ಅದನ್ನು ಆದರಿಸಬೇಕೋ ಬಿಡಬೇಕೋ ಎಂಬುದನ್ನು ಅಹಂಕಾರ ತಿಳಿಸುತ್ತದೆ.
audiofile/knf_02173_01534358530.wav,ನಿರ್ಗಮಿಸಿ
audiofile/knf_00254_01927588607.wav,ಅಲ್ಲದೇ ಚಾಲಕ ಶಕ್ತಿಯಿಂದಾಗಿ ಪ್ರತಿ ಘಟಕವು ಕಿರು ವೇಗೋತ್ಕರ್ಷಕ್ಕೆ ಒಳಗಾಗುತ್ತದೆ.
audiofile/knf_08476_00240022450.wav,ಎದುರು ವರ್ತಿಸುವ ಕಿರಿಯ ಗುಂಪುಗಳು ಒಂದೊಂದರ ಮೇಲ್ಮೈಯಲ್ಲೂ ಇರುತ್ತವೆ
audiofile/knf_09696_01845766127.wav,ಈ ಒಪ್ಪಂದ ಕೃಷಿ ಸಂಬಂಧಿತ ಪುಸ್ತಕಾಲಯಕ್ಕೆಡೆಮಾಡಿತು .
audiofile/knf_01493_00691447172.wav,ಅಂಗೋಲ
audiofile/knf_03271_00731542457.wav,ಸದಸ್ಯರು ಗೊತ್ತಾದ ಮಿತಿಯನ್ನು ಉಲ್ಲಂಘಿಸದಂತೆ ಮಾಡಲು ನಿಗದಿಯಾದ ಮಿತಿಯನ್ನು ಮೀರಿ ಉತ್ಪಾದಿಸಿದವರಿಗೆ ದಂಡ ವಿಧಿಸಲಾಗುತ್ತಿತ್ತು.
audiofile/knf_00001_00750152908.wav,ಅದರ ಕ್ರಮವು ಹೀಗಿರುತ್ತದೆ
audiofile/knf_02049_01960527335.wav,ರಂಧ್ರ ಮಾಡಿದ ಜಾಗಗಳಲ್ಲಿ ದೃಢತೆ ಇರುವುದಿಲ್ಲ.
audiofile/knf_07598_01397798994.wav,ಅಲ್ಲದೇ ದೀರ್ಘಕಾಲದ ವರೆಗೆ ಒಡ್ಡುವುದರಿಂದ ಅಪಾಯದ ಸಾಧ್ಯತೆಗಳು ಹೆಚ್ಚುತ್ತವೆ.
audiofile/knf_09123_01793320784.wav,ಉತ್ಪಾದನೀಯ ಅಂಶಗಳನ್ನು ಆಮದುಮಾಡಿಕೊಳ್ಳುವುದರ ಬದಲು ವಿನಿಮಯ ಮಾಡಿಕೊಳ್ಳಬಹುದು
audiofile/knf_00254_01960482400.wav,ಅಭಿವೃದ್ಧಿಹೊಂದಿದ ಮತ್ತು ಅಭಿವೃದ್ದಿಯೇತರ ದೇಶಗಳ ತಾಂತ್ರಿಕ ಅಂತರವು ಪ್ರಮುಖವಾಗಿ ಬಡರಾಷ್ಟ್ರಗಳ ಬಗ್ಗೆ ಹಂಬಲಿಸುವುದಾಗಿದೆ.
audiofile/knf_06123_01388944689.wav,ಇದಕ್ಕೆ ಸೇರ್ಪಡೆಯಾದ ತೀರ ಇತ್ತೀಚಿನ ಘಟಕವೆಂದರೆ ವಿದ್ಯುತ್ ನೋದನ ಹಾಗು ಅಯಾನು ನೋದನ.
audiofile/knf_03271_00852544794.wav,ಬ್ಯಾಕ್ಅಪ್ ವಿದ್ಯುತ್ ಬಳಸಲಾಗುತ್ತಿದೆ ಬಿಗ್ ಡೀಸೆಲ್ ಜನರೇಟರ್ ಕಂಬೈನ್ಡ್ ಆವರ್ತನ ಶಕ್ತಿ ಸ್ಥಾವರವು ಐ_letter-en ಸಿ_letter-en ಇ_letter-en ಎಸ್_letter-en ದೊಡ್ಡ ವಿದ್ಯುತ್ ಉತ್ಪಾದಕಗಳ ಕೆಲವು ಶಕ್ತಿ ವಿದ್ಯುತ್ ಗ್ರಿಡ್ ಚಾಲನೆ.
audiofile/knf_03755_01200123793.wav,ಹಣ್ಣುಗಳು ಮೃದುವಾಗುವುವಲ್ಲದೆ ರುಚಿಯೂ ಹೆಚ್ಚುತ್ತದೆ.
audiofile/knf_01493_01346643135.wav,ಅಂತಃಸ್ರಾವ ಶಾಸ್ತ್ರದ ಅಧ್ಯಯನವು ಚೀನಾದಲ್ಲಿ ಪ್ರಾರಂಭವಾಯಿತು.
audiofile/knf_01493_02082888123.wav,ಪುಸ್ತಕ ಹೀಗೆ ಮೇಲಿನಿಂದ ನೆಲಕ್ಕೆ ಬಿದ್ದಾಗ ಚಲನ ಶಕ್ತಿಯು ಶಾಖ ಮತ್ತು ಶಬ್ಧವನ್ನು ಸೃಷ್ಟಿಸುವ ಮೂಲಕ ಮತ್ತೊಂದು ಸ್ಥಿತಿಗೆ ಬದಲಾಗುತ್ತದೆ.
audiofile/knf_07598_00156571214.wav,ಇದೇ ಗುಂಪಿಗೆ ಸೇರಿದ ರಬ್ಬರ್ ದ್ರಾವಣ
audiofile/knf_02049_00072774684.wav,ಈ ಮಧ್ಯದಲ್ಲಿ ಪ್ರಥಮ ಬಾರಿಗೆ 1970 ಮತ್ತು 1970 ಬರೆಯುವ ನ್ಯೂಯಾರ್ಕ್ ರಾಜ್ಯದ ಆದ ಆಡಳಿತ ಪರೀಕ್ಷೆ ತರಬೇತಿ ನೀಡುತ್ತಿದ್ದರು ದಿವಸದ ಬರೆಯಲು ವಿವರಿಸಿಲ್ಲ.
audiofile/knf_06123_00391934153.wav,ಆದರೆ ಅಮೂರ್ತ ಭಾವನೆಗಳನ್ನು ವ್ಯಕ್ತಪಡಿಸುವ ಪದಗಳು ತುಂಬಾ ವಿರಳ.
audiofile/knf_03755_01750031600.wav,ಅಂತರ್ವ್ಯಾಪ್ತನಾದ ಪರಮಾತ್ಮ ಕರ್ಮದ ಫಲವನ್ನು ನಿಯಾಮಕ ಮಾಡುವವ; ಕರ್ಮದಿಂದ ನಿರ್ಲಿಪ್ತನಾದರೂ ಅಸಂಗ
audiofile/knf_03755_01951719452.wav,ಕೆಲವು ವಿಮರ್ಶಕರು
audiofile/knf_03467_00860608397.wav,ಹೊಕ್ಕುಳಿನ ಅಂಡವಾಯುಗಳು ವಿಶೇಷವಾಗಿ ಆಫ್ರಿಕಾದ ಮೂಲದ ಶಿಶುಗಳಲ್ಲಿ ಸಾಮಾನ್ಯವಾಗಿದ್ದು
audiofile/knf_05820_00356296528.wav,ಈ ಎರಡರ ನಡುವಿನ ವ್ಯತ್ಯಾಸಗಳನ್ನು ತಿಳಿಯುವುದು ಸೂಕ್ತವಾಗಿದೆ.
audiofile/knf_03467_00479306116.wav,ಉಳಿದ ನೀರು ವಸ್ತುವಿನ ಕಣಗಳ ಆಕರ್ಷಣೆಯಿಂದ ಅಲ್ಲೇ ಬಂಧಿತವಾಗಿರುತ್ತದೆ.
audiofile/knf_00254_02143393189.wav,ಈ ಔಷಧಗಳು ಪ್ರಾಯಶಃ ಮಳೆಯೇ ಇರಬೇಕೆಂದು ವಿಮರ್ಶಕರು ಹೇಳುತ್ತಾರೆ.
audiofile/knf_00254_00255842791.wav,ಮುಂದೆ ಇವನು ಯುದ್ಧದಲ್ಲಿ ರಾವಣನ ಮಗ ನರಾಂತಕನನ್ನು ಕೊಲ್ಲುತ್ತಾನೆ.
audiofile/knf_09696_00867630583.wav,ಕೇವಲ ವಿವರಣೆಯ ಆಧಾರದ ಮೇಲೆ ಸರಕುಗಳನ್ನು ಖರೀದಿಸಬೇಕು
audiofile/knf_03574_00914922326.wav,ಇವು ತೆರೆದ ಅಂತರ್ಜಲ ಸಂಪುಟಗಳಂತೆಯೇ ಇರುತ್ತದೆ.
audiofile/knf_05550_01215348021.wav,ಅಲ್ಲದೇ ನಿಲ್ದಾಣದ ಕಕ್ಷೆಯು ಬಾಗುವುದರಿಂದಾಗಿ ನಿಲ್ದಾಣ ಉಡಾವಣೆಗೆ ಹೆಚ್ಚು ಹಣ ವೆಚ್ಚವಾಗುತ್ತದೆ ಎಂದೂ ಟೀಕಿಸಲಾಗಿದೆ.
audiofile/knf_05550_00516532620.wav,ಅಧಿಕ ಮಟ್ಟದ ವಿಕಿರಣ ದುಗ್ಧಕೋಶದಲ್ಲಿನ ವರ್ಣತಂತುಗಳಿಗೆ ಹಾನಿಯುಂಟುಮಾಡಬಲ್ಲದು.
audiofile/knf_09696_00684470231.wav,ಸುತ್ತಣ ಗೋಡೆಯಲ್ಲಿ ಒಂದೋ ಎರಡೋ ಪದರಗಳಿರಬಹುದು.
audiofile/knf_00254_00919928271.wav,ಪ್ರಿಸಂ ಕನ್ನಡ
audiofile/knf_01796_01259395693.wav,ಇದು ಈ ಧನಸಂಸ್ಥೆಯಿಂದ ಅತ್ಯಂತ ಹೆಚ್ಚಿನ ಪ್ರಮಾಣದ ನೆರವನ್ನು ಪಡೆದಿರುವ 5ನೆ ರಾಷ್ಟ್ರವಾಗಿದೆ
audiofile/knf_03271_00790695090.wav,ಅದರ ರಚನೆ ಸಾಮಾನ್ಯವಾದ ಜೀವಕಣದಂತೆಯೇ ಇರುತ್ತದೆ.
audiofile/knf_03467_01089758674.wav,ಹದಿನೈದು ವಿವಿಧ ರಾಷ್ಟ್ರಗಳಿಂದ ಗಗನಯಾತ್ರಿಗಳು ಆಯ್ಕೆಯಾಗಿದ್ದಾರೆ
audiofile/knf_00254_01147861601.wav,ಮೊಟ್ಟೆಗಳು ರಚನೆಯಲ್ಲಿ ವಿವಿಧ ರೂಪವನ್ನು ತಾಳುತ್ತದೆ.
audiofile/knf_00557_02079745200.wav,ಕೈಯ ಲೇಖನದಲ್ಲಿರುವ ಚರ್ಚೆಯೊಂದಿಗೆ
audiofile/knf_05550_01460783053.wav,ಮೊಟ್ಟೆಯ ಒಳಗಿರುವ ಭಂಡಾರವನ್ನು ಡ್ಯೂಟೋಪ್ಲಾಸಮ್ ಎಂದೂ ಕರೆಯುತ್ತಾರೆ.
audiofile/knf_07901_00125167477.wav,ಈ ಮೂಲಕ ಇದನ್ನು ನ್ಯಾಯಾಲಯವು ತನ್ನ ಕಾರ್ಯ ವಿಧಾನ ಮತ್ತು ಕಾರ್ಯ ವ್ಯಾಪ್ತಿ ಪರಿಗಣಿಸಿ ಕ್ರಮಕ್ಕೆ ಮುಂದಾಗುತ್ತದೆ.
audiofile/knf_02049_02010544768.wav,ಸಹಾಯಧನ ಪಡೆಯುವ ಉದ್ಯಮ
audiofile/knf_01796_01299402368.wav,ಭದ್ರತಾ ಮಂಡಳಿಯ ಶಾಶ್ಸ್ವತ ಸದಸ್ಯರ ಪರಮಾಧಿಕಾರವು ಕೆಲವು ಪ್ರಕರಣಗಳಲ್ಲಿ ಉಪಯೋಗಿಸುವಲ್ಲಿ ಅಡ್ಡಿಯುಂಟು ಮಾಡುತ್ತವೆ.
audiofile/knf_00557_01401046481.wav,"ಆಶಯಗಳು, ವಾತ"
audiofile/knf_05550_01627475497.wav,"ನೇರ, ಪ್ರತ್ಯಕ್ಷ ಹೂಡಿಕೆನೇರ, ಪ್ರತ್ಯಕ್ಷ ಹೂಡಿಕೆ ಎಂದರೆ ವಿದೇಶಗಳಲ್ಲಿ ಉತ್ಪಾದನೆ ಮತ್ತು ಮಾರಾಟ ಕ್ಷೇತ್ರಗಳಲ್ಲಿ ಬಂಡವಾಳವನ್ನು ತೊಡಗಿಸುವುದು."
audiofile/knf_09696_00793692954.wav,ಅಂಡಾಶಯದಲ್ಲಿ ತತ್ತಿ ಬೆಳೆಯುವ ಹಂತದಲ್ಲಿ ಅನೇಕ ಜೀವಕಣಗಳು ಗ್ರಾಫಿಯನ್ ಫಾಲಿಕಲ್ ರಚನೆಯಲ್ಲಿ ಪಾಲ್ಗೊಳ್ಳುತ್ತವೆ.
audiofile/knf_08476_00817751793.wav,ಕಕ್ಷೆಯಲ್ಲಿರುವ ಭಗ್ನಾವಶೇಷದಿಂದ ಉಂಟಾಗಬಹುದಾದ ಅಪಾಯವನ್ನು ತಡವಾಗಿ ಗುರುತಿಸಿದರೂ ಕೂಡ ಸುರಕ್ಷಿತವಾಗಿ ನಡೆಸಬಹುದಾಗಿದೆ
audiofile/knf_03467_00296501026.wav,ಇದು ಮುದ್ರಣ
audiofile/knf_09696_00278482361.wav,ಪಟ್ಟಣದ ಹಳೆಯ ಭಾಗದಲ್ಲಿ ಒಂದು ಕೋಟೆಯಿದ್ದು ಅದರೊಳಗಡೆ ಒಂದು ಒಳಕೋಟೆ ಮತ್ತು ಒಂದು ಬಿಳಿಯ ಗೋಪುರವಿದೆ.
audiofile/knf_09123_00561743203.wav,ವೈದ್ಯವಿದ್ಯೆ ಮತ್ತು ಶಸ್ತ್ರವೈದ್ಯ ದಲ್ಲಿ ಇನ್ನಷ್ಟು ಕುತೂಹಲಕರ ವಿಷಯಗಳನ್ನುಓದಬಹುದು
audiofile/knf_05550_02065887946.wav,ಇದು ತಪ್ಪಿಹೋದ ಅಥವಾ ತಡವಾಗಿ ತಲುಪಿದ ದತ್ತಾಂಶಗಳನ್ನು ಹೊಂದಿಸಿಕೊಳ್ಳಲು ಸಿಗುವ ಸದವಕಾಶವಾಗಿರುತ್ತದೆ.
audiofile/knf_01796_00958603992.wav,ಯುರೋಪಿನ ಅನೇಕ ರಾಷ್ಟ್ರಗಳಲ್ಲಿ ಇದರ ಅಂಗಸಂಸ್ಥೆಗಳ ಸಂಖ್ಯೆ ಹೆಚ್ಚಿತು.
audiofile/knf_05820_00353762489.wav,ಪರೀಕ್ಷೆಯಿಂದ ಹೊರಬಂದ ಪೋಷಕಾಂಶಗಳನ್ನು ಗಣನೆಯಲ್ಲಿಟ್ಟುಕೊಂಡು ಮಾಡುವ ಗೊಬ್ಬರಸರಬರಾಜಿಗೆ ಅನೇಕ ಸಲ ಪ್ರತಿಫಲ ಬಾರದಿರುವುದು ಕಂಡು ಬಂದಿತು.
audiofile/knf_02049_00686349852.wav,ಕಳೆದ 50 ವರ್ಷಗಳಿಂದ ಮಿದುಳು ಬೆನ್ನುಹುರಿ ನರಗಳ ವಿಚಾರಗಳೇ ಬೆಳೆಯುತ್ತಿದೆ.
audiofile/knf_01779_01805014042.wav,ಹಲವು ವಿದ್ಯಾಸಂಸ್ಥೆಗಳು ಈ ವಿಷಯವನ್ನೊಳಗೊಂಡ ಪದವಿ ತರಗತಿಗಳನ್ನು ನಡೆಸುತ್ತವೆ.
audiofile/knf_06123_00680788227.wav,ಜಾಲರಿಯನ್ನು ನ್ಯೂನತೆಯ ಮೇಲ್ಭಾಗದಲ್ಲಿ ಇರಿಸಲಾಗುತ್ತದೆ ಅಥವಾ ಹೆಚ್ಚು ಸಂದರ್ಭಗಳಲ್ಲಿ ನ್ಯೂನತೆಯ ಕೆಳಗೆ ಇರಿಸಲಾಗುತ್ತದೆ.
audiofile/knf_00001_01888165661.wav,ಇದರಿಂದಲೇ ಸರಿಯೆನ್ನಿಸುವ ಸಮಯಗಳಲ್ಲಿ ಒಂದು ಅಂಟಣಿಕಪಡಲಿ ಇಲ್ಲವೇ ಬೇರೆ ರೋಧವಸ್ತುವಾಗಿ ವರ್ತಿಸಬಹುದು.
audiofile/knf_03755_00826764247.wav,"ಅಂತರಿಕ್ಷಯಾನ ಇಂಜಿನಿಯರಿಂಗ್ ನ ಕೆಲ ಘಟಕಗಳೆಂದರೆ, ಅಸ್ಥಿರ ಯಂತ್ರವಿಜ್ಞಾನ, ವಸ್ತುಗಳ ಸುತ್ತ ಪ್ರವಹಿಸುವ ಸ್ರವದ ಬಗೆಗಿನ ಅಧ್ಯಯನ."
audiofile/knf_01779_00232941391.wav,ಮೇಲೆ ನೀಡಿರುವ ಎಲ್ಲಾ ಉದಾಹರಣೆಗೆಳು ಬಲ ಕ್ಷೇತ್ರದ ಶೇಖರಿಸಿದ ಶಕ್ತಿಯ ಕುರಿತಾಗಿವೆ.
audiofile/knf_03844_01525597355.wav,ಇಲ್ಲವಾದಲ್ಲಿ ಗಗನಯಾತ್ರಿಗಳು ಆಮ್ಲಜನಕದ ಕೊರತೆಯನ್ನು ಅನುಭವಿಸಬೇಕಾಗುತ್ತದೆ ಜೊತೆಗೆ ಉಸಿರಾಟದ ಹವೆಗಾಗಿ ಕಷ್ಟಪಡಬೇಕಾಗುತ್ತದೆ.
audiofile/knf_02049_01208426668.wav,ಕೋಳಿ ಸಾಕಣೆ
audiofile/knf_06123_00033581136.wav,ವಿಡಿಯೋ ಅಂತರ್ಗತ ವಿಷಯಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ಹೇಳುವುದಾದರೆ
audiofile/knf_05550_01783392340.wav,ಪ್ಲೈವುಡ್
audiofile/knf_02173_00578884336.wav,ಮುಕ್ಕಾಲು ಮೈಲಿಯಲ್ಲಿ
audiofile/knf_01779_00004844920.wav,ತೀರ್ಥಹಳ್ಳಿಯ ಸುತ್ತಮುತ್ತ ಮಾತ್ರ ಇದಕ್ಕೆ ಅಂಟಿಕೆ ಪಂಟಿಕೆ ಎನ್ನುತ್ತಾರೆ.
audiofile/knf_00254_00098593541.wav,ಪೋಷಣೆ ಸಮರ್ಪಕವಾಗಿದ್ದಾಗ ಪ್ರಾಣಿಗಳಂತೆಯೇ ಸಸ್ಯಗಳು ಸಮೃದ್ಧವಾಗಿ ಬೆಳೆಯುತ್ತವೆ.
audiofile/knf_00254_00018907375.wav,ಅವುಗಳನ್ನು ನಿಯಂತ್ರಿಸುವಾಗ ಕಾದಂಬರಿಕಾರ ಒಂದು ಪದಾರ್ಥದಿಂದ ಮೂರು ಸೂಚನೆಗಳನ್ನು ಹಿಂಡಿಕೊಳ್ಳಬಹುದು.
audiofile/knf_08476_00271998234.wav,ಅಂಗಾಂಶ ಕಟ್ಟುವ ಕ್ರಿಯೆಯ ಅನುಪಾತಕ್ಕೆ ಸಮನಾಗಿ ವಿಘಟನಾ ಕ್ರಿಯೆಯು ನಡೆಯುತ್ತದೆ
audiofile/knf_05820_02017462123.wav,ಅಹಂಕಾರ ನಮ್ಮ ಅಭಿಮಾನ
audiofile/knf_03574_01216845324.wav,ಅವರ ವೃತ್ತಿಜೀವನವನ್ನು ಹೆಪ್ತ್ಲಾನ್ ನಿಂದ ಪ್ರಾರಂಭಿಸಿದರೂ ಕೂಡ ಅನಂತರ ಅವರು ಉದ್ದದ ಜಿಗಿತದ ಕ್ರೀಡೆಗಳ ಮೇಲೆ ಗಮನ ಹರಿಸತೊಡಗಿದರು.
audiofile/knf_03755_00699731361.wav,ಸಮುದ್ರದ ಅಂಚಿನಿಂದ ಧ್ರುವದತ್ತ ಹೋದರೆ ಒತ್ತಡ ಹೆಚ್ಚುತ್ತದೆ ಆದರೆ ಉಷ್ಣತೆ ಕಡಿಮೆಯಾಗುತ್ತದೆ.
audiofile/knf_08476_00648521098.wav,ಎಲ್ಲ ಪ್ರಾಣಿಗಳಿಗೂ ಇವನು ಜೀವನಾಧಾರ
audiofile/knf_01779_00027515997.wav,ಇದು ಸಾಲ ಕೊಡಬೇಕಾದರೆ ಆ ಉದ್ಯಮದಲ್ಲಿ ಅನುಭವಪೂರ್ಣವಾದ ದಕ್ಷತೆಯಿಂದ ಕೂಡಿದ ಆಡಳಿತ ವ್ಯವಸ್ಥೆ ಕಡ್ಡಾಯವಾಗಿ ಇರಬೇಕು.
audiofile/knf_07598_01592586708.wav,ನಿಕಾರೊಗಾವಾ ಪ್ರಕರಣ ದ ನಂತರ ಅಭಿವೃದ್ದಿ ಹೊಂದುತ್ತಿರುವ ದೇಶಗಳಿಂದ ಘೋಷಣೆಗಳ ಸಲ್ಲಿಕೆ ಹೆಚ್ಚಳವಾಗಿದೆಯಲ್ಲದೇ 1980 ರಿಂದ ಈ ನ್ಯಾಯಾಲಯದ ಬಗ್ಗೆ ಹೆಚ್ಚಿನ ವಿಶ್ವಾಸ ಬೆಳೆಯುತ್ತಿದೆ.
audiofile/knf_05550_00646235589.wav,ಮೂರನೆಯ ನಿಯಮ 36 ರಾಜ್ಯಗಳಿಗೆ ಅವುಗಳದೇ ಆದ ಆಯ್ಕೆಯ ಹಕ್ಕನ್ನು ಬಿಟ್ಟು ನ್ಯಾಯಾಲಯದ ಕಾರ್ಯವ್ಯಾಪ್ತಿಗನುಸಾರ ಪರಿಹಾರ ಕಂಡುಕೊಳ್ಳಲು ಸೂಚಿಸುತ್ತದೆ.
audiofile/knf_00254_01320774547.wav,ಬಂಡವಾಳ ಸರಕುಗಳಿಂದ ರಾಷ್ಟ್ರಗಳ ಅಭಿವೃದ್ಧಿ.
audiofile/knf_00254_00302159016.wav,"ಚಕ್ಕೆ ತುಂಬ ತೆಳು, ಕಾಂಡದಿಂದ ಸುಲಭವಾಗಿ ಬೇರ್ಪಡಿಸಬಹುದು."
audiofile/knf_03467_01636525575.wav,ಈ ಕ್ಷೇತ್ರವು ಅಂತರಿಕ್ಷಯಾನ ತಂತ್ರಜ್ಞಾನವನ್ನು ಬಳಕೆಮಾಡುತ್ತದೆ.
audiofile/knf_07901_01406325292.wav,ಇವು ಸ್ನಾಯು
audiofile/knf_03271_01007112044.wav,ಬ್ರಾಹ್ಮಣಗಳ
audiofile/knf_07901_01310599027.wav,ಕಾಂಡ ಮತ್ತು ಬುಡಗಳಲ್ಲಿ ಅದು ಇಲ್ಲವೇ ಇಲ್ಲದಾಗುತ್ತದೆ.
audiofile/knf_00254_00481494143.wav,ಈ ಲೇಖನವು ಪದದ ಅರ್ಥದ ಬಗ್ಗೆ ಇದೆ.
audiofile/knf_02173_00697542189.wav,ನಾಲ್ನೂರು ಅಡಿಗಳಲ್ಲಿ
audiofile/knf_02049_00616236229.wav,ಇದು ಒತ್ತಡಕ್ಕೇರಿಸಲಾದ ಘಟಕದೊಂದಿಗೆ ಅಂಟಿಕೊಂಡಿರುತ್ತದೆ.
audiofile/knf_02049_01320685475.wav,ಹೆಚ್ಚು ಮಳೆ ಬೀಳುವ ಮಲೆನಾಡಿನಲ್ಲಿ ಅಂತರ್ಜಲ ಮಟ್ಟ ನೆಲಕ್ಕೆ ಕೆಲವೇ ಮೀಟರುಗಳಷ್ಟು ಸಮೀಪದಲ್ಲಿರುತ್ತವೆ.
audiofile/knf_02173_01915890064.wav,"ವೃತ್ತದಲ್ಲಿ, ಒಂದನೇ ನಿರ್ಗಮನವನ್ನು ತೆಗೆದುಕೊಳ್ಳಿ"
audiofile/knf_06123_00361856576.wav,ಇವನು ಮಂತ್ರಗಳನ್ನು ತಿಳಿದಿದ್ದ.
audiofile/knf_00001_01363905743.wav,ಯಾವಾಗಲೂ ಸಸ್ಯಾಂಗ ಪರೀಕ್ಷೆಗೆ ಒಂದು ಸಸ್ಯದ ನಿಖರವಾದ ಭಾಗವನ್ನು ತೆಗೆದುಕೊಳ್ಳುವುದು ಅತ್ಯಗತ್ಯ.
audiofile/knf_09696_00703616569.wav,ಅಂತರ್ಜಾಲಗಳು ಸಾಮಾನ್ಯವಾಗಿ ಸ್ಥಿರ ಸೈಟ್ ಗಳಾಗಿರುತ್ತವೆ.
audiofile/knf_00254_00432233219.wav,"ಒಟ್ಟಾಗಿ ಇದನ್ನು ಸ್ಪೇಸ್, ಟೈಮ್ ಎಂದು ಕರೆಯುತ್ತಾರೆ."
